Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OMEN_vs_BLOOD	867	0.974	201.699	23.264%	26.112	22.451%	0.05511	0.938
PABKLN-01A_vs_PABKLN-11A	810	0.954	216.345	26.709%	33.509	30.053%	0.06994	0.895
PADWRZ-01A_vs_PADWRZ-10A	621	0.956	186.998	30.112%	24.609	29.458%	0.08072	0.892
PADYZI-01A_vs_PADYZI-10A	1152	0.965	383.305	33.273%	111.54	30.745%	0.10119	0.964
PAEHIP-01A_vs_PAEHIP-10A	180	0.939	89.349	49.638%	12.314	34.365%	0.27364	0.917
PAJLWM-01A_vs_PAJLWM-11A	258	0.931	112.926	43.77%	14.522	36.488%	0.19718	0.874
PAJMBW-01A_vs_PAJMBW-10A	589	0.959	195.87	33.255%	28.075	28.295%	0.12421	0.935
PAJMRB-01A_vs_PAJMRB-11A	312	0.936	138.481	44.385%	20.073	35.429%	0.19177	0.906
PAJNER-01A_vs_PAJNER-11A	241	0.918	104.556	43.384%	13.771	39.605%	0.2012	0.828
PAJNFP-01A_vs_PAJNFP-11A	682	0.966	182.398	26.745%	23.472	25.724%	0.07795	0.918
PAJNFZ-01A_vs_PAJNFZ-10A	591	0.96	185.703	31.422%	24.028	27.926%	0.09816	0.921
PAKHTL-01A_vs_PAKHTL-11A	850	0.965	220.161	25.901%	33.119	26.522%	0.07054	0.932
PAKLYZ-01A_vs_PAKLYZ-10A	1131	0.939	374.283	33.093%	56.4	34.53%	0.08975	0.876
PAKTCT-01A_vs_PAKTCT-11A	888	0.972	210.768	23.735%	27.467	23.779%	0.06109	0.925
PARECB-01A_vs_PARECB-11A	276	0.911	120.531	43.671%	15.871	41.199%	0.19506	0.797
PAREWI-01A_vs_PAREWI-11A	347	0.941	132.767	38.261%	17.38	33.922%	0.15836	0.884
PARGRN-01A_vs_PARGRN-10A	304	0.936	109.761	36.106%	15.157	35.163%	0.14032	0.864
PARIRN-01A_vs_PARIRN-10A	642	0.962	193.97	30.213%	26.818	27.238%	0.08813	0.931
PARPFY-01A_vs_PARPFY-11A	498	0.935	174.735	35.087%	24.308	35.647%	0.11582	0.85
PARRCL-01A_vs_PARRCL-11A	509	0.954	155.233	30.498%	20.866	30.077%	0.08352	0.892
PARTKH-01A_vs_PARTKH-10A	538	0.928	199.505	37.083%	26.719	37.334%	0.11855	0.814
PARUGK-01A_vs_PARUGK-10A	355	0.938	136.319	38.4%	17.866	34.791%	0.14848	0.873
PARZBI-01A_vs_PARZBI-11A	587	0.964	167.071	28.462%	21.636	26.53%	0.07254	0.921
PARZRH-01A_vs_PARZRH-10A	930	0.977	208.278	22.395%	28.434	21.568%	0.04968	0.952
PASABD-01A_vs_PASABD-10A	318	0.928	130.65	41.085%	17.225	37.34%	0.15894	0.851
PASADZ-01A_vs_PASADZ-10A	592	0.952	177.827	30.038%	24.733	30.486%	0.08457	0.89
PASCDH-01A_vs_PASCDH-10A	241	0.938	95.685	39.703%	12.54	34.766%	0.18477	0.88
PASDLA-01A_vs_PASDLA-11A	282	0.921	117.436	41.644%	16.095	38.945%	0.17898	0.84
PASGCL-01A_vs_PASGCL-10A	513	0.958	158.386	30.874%	22.059	28.745%	0.10352	0.921
PASRHU-01A_vs_PASRHU-10A	228	0.959	86.829	38.083%	11.957	28.437%	0.21212	0.94
PASVDP-01A_vs_PASVDP-10A	365	0.928	139.257	38.153%	19.482	37.28%	0.15339	0.847
PASWZZ-01A_vs_PASWZZ-10A	224	0.921	106.251	47.433%	13.582	39.11%	0.24266	0.856
PASXNA-01A_vs_PASXNA-11A	496	0.935	180.712	36.434%	23.582	36.038%	0.10946	0.837
PASYNF-01A_vs_PASYNF-10A	336	0.956	121.666	36.21%	15.931	29.512%	0.1443	0.924
PASZYE-01A_vs_PASZYE-10A	491	0.96	152.679	31.096%	19.503	27.91%	0.10499	0.916
PATAFT-01A_vs_PATAFT-10A	382	0.928	139.116	36.418%	17.912	37.662%	0.12433	0.771
PATBLF-01A_vs_PATBLF-10A	725	0.971	183.657	25.332%	24.635	23.965%	0.06196	0.941
PATDVL-01A_vs_PATDVL-10A	355	0.934	136.078	38.332%	17.853	35.785%	0.15934	0.854
PATENH-01A_vs_PATENH-11A	661	0.972	177.096	26.792%	24.208	23.673%	0.07277	0.949
PATFXW-01A_vs_PATFXW-10A	482	0.951	161.812	33.571%	22.647	30.836%	0.12064	0.91
PATFZZ-01A_vs_PATFZZ-10A	554	0.935	194.615	35.129%	26.757	35.743%	0.12107	0.845
PATXEE-01A_vs_PATXEE-10A	483	0.944	179.965	37.26%	23.648	33.072%	0.14054	0.89
PATXKA-01A_vs_PATXKA-10A	442	0.936	155.723	35.231%	20.866	35.17%	0.13225	0.841
PAUCGJ-01A_vs_PAUCGJ-10A	826	0.962	219.725	26.601%	30.044	27.424%	0.06559	0.903
PAUDPV-01A_vs_PAUDPV-11A	286	0.902	129.131	45.151%	17.632	43.276%	0.19858	0.787
PAUEKW-01A_vs_PAUEKW-10A	1267	0.987	219.658	17.337%	30.765	16.043%	0.0308	0.977
PAUFVP-01A_vs_PAUFVP-11A	704	0.967	187.841	26.682%	26.098	25.663%	0.07628	0.932
PAUGYZ-01A_vs_PAUGYZ-10A	435	0.943	153.678	35.328%	22.381	33.367%	0.13211	0.895
PAUHAZ-01A_vs_PAUHAZ-10A	259	0.938	108.535	41.905%	14.069	35.14%	0.17395	0.889
PAUNPA-01A_vs_PAUNPA-11A	761	0.963	221.282	29.078%	30.69	26.86%	0.08893	0.931
PAVCKS-01A_vs_PAVCKS-11A	1098	0.978	222.792	20.291%	31.008	20.805%	0.04192	0.949
PAVITI-01A_vs_PAVITI-10A	717	0.968	187.091	26.094%	25.202	25.014%	0.06858	0.932
PAVYDM-01A_vs_PAVYDM-11A	480	0.928	171.362	35.7%	23.423	37.907%	0.11751	0.806
PAVYKD-01A_vs_PAVYKD-10A	295	0.917	129.313	43.835%	16.907	40.107%	0.18376	0.824
PAWDGA-01A_vs_PAWDGA-11A	792	0.889	307.389	38.812%	53.051	45.894%	0.13424	0.767
PAWFBL-01A_vs_PAWFBL-11A	610	0.962	177.684	29.129%	23.707	27.324%	0.07737	0.92
PAWFWK-01A_vs_PAWFWK-10A	310	0.907	137.71	44.423%	20.033	42.215%	0.201	0.825
SJBT030128_D1_vs_SJBT030128_G1	158	0.903	89.382	56.571%	13.936	43.423%	0.31932	0.869
SJBT030255_D1_vs_SJBT030255_G1	1136	0.947	334.386	29.435%	47.035	32.91%	0.0869	0.85
SJBT030581_D1_vs_SJBT030581_G1	1075	0.978	283.955	26.414%	39.101	20.845%	0.06462	0.967
SJBT030707_D2_vs_SJBT030707_G1	162	0.918	89.731	55.39%	12.025	39.775%	0.34318	0.88
SJBT030896_D1_vs_SJBT030896_G1	1820	0.961	586.221	32.21%	100.828	27.785%	0.08666	0.948
SJBT030997_D1_vs_SJBT030997_G1	400	0.908	185.887	46.472%	24.981	41.904%	0.1919	0.819
SJBT031235_D1_vs_SJBT031235_G1	37	0.853	36.859	99.619%	6.187	53.648%	0.88859	0.836
SJBT031605_D1_vs_SJBT031605_G1	1368	0.95	373.27	27.286%	53.228	31.537%	0.06963	0.84
SJBT031948_D2_vs_SJBT031948_G1	5707	0.994	633.031	11.092%	113.483	11.398%	0.01091	0.991
SJBT032047_D1_vs_SJBT032047_G1	7	0.306	12.578	179.686%	2.52	95.247%	2.61883	0.154
SJBT032346_D1_vs_SJBT032346_G1	662	0.972	211.832	31.999%	28.452	23.516%	0.09783	0.96
SJBT032393_D1_vs_SJBT032393_G1	991	0.984	227.975	23.005%	31.847	17.669%	0.06255	0.977
SJBT032417_D2_vs_SJBT032417_G1	95	0.892	71.313	75.066%	10.833	45.256%	0.56625	0.869
SJBT033133_D3_vs_SJBT033133_G1	9	0.445	15.002	166.689%	3.254	90.25%	2.03728	0.4
SJBT033236_D2_vs_SJBT033236_G1	57	0.824	52.784	92.604%	7.458	56.702%	0.81137	0.775
SJBT034089_D1_vs_SJBT034089_G1	46	0.901	37.924	82.443%	5.882	44.591%	0.83374	0.888
SJBT034110_D2_vs_SJBT034110_G1	119	0.856	78.989	66.377%	10.09	51.966%	0.45292	0.751
SJMRT014754_D1_vs_SJMRT014754_G1	1170	0.958	306.971	26.237%	45.884	28.822%	0.06913	0.902
SJMRT015723_D1_vs_SJMRT015723_G1	556	0.947	170.89	30.736%	24.519	32.245%	0.09321	0.875
SJMRT063832_X1_vs_SJMRT063832_G1	17564	0.996	1533.08	8.729%	205.27	9.449%	0.00581	0.986
