NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
32	256.872	47.771	37.14	40.165	0.277	0.824	60000.0
33	263.383	48.386	38.474	40.812	0.285	0.82	40000.0
34	261.997	48.101	38.385	40.253	0.279	0.828	70000.0
35	262.545	47.212	37.902	39.374	0.268	0.836	70000.0
36	260.093	47.763	37.771	39.85	0.274	0.832	80000.0
37	261.342	47.3	38.403	39.959	0.272	0.827	70000.0
38	259.902	47.788	37.594	39.874	0.28	0.83	70000.0
39	258.779	47.547	37.688	39.882	0.277	0.829	50000.0
40	260.852	48.139	38.078	40.676	0.279	0.821	80000.0
41	259.192	47.947	37.818	40.201	0.286	0.825	60000.0
42	258.677	48.956	38.101	41.086	0.291	0.816	50000.0
43	259.167	48.164	38.049	40.396	0.286	0.824	120000.0
44	257.751	47.116	37.701	39.69	0.273	0.829	40000.0
45	259.25	47.631	37.717	39.562	0.28	0.834	60000.0
46	260.853	47.612	38.446	40.446	0.28	0.822	40000.0
47	257.748	47.7	37.986	40.418	0.28	0.823	50000.0
48	259.282	48.937	38.627	41.398	0.298	0.812	60000.0
49	255.43	47.131	36.977	39.571	0.27	0.833	60000.0
50	256.611	47.363	37.542	39.848	0.272	0.833	50000.0
51	261.338	48.303	38.207	40.035	0.283	0.831	80000.0
52	256.061	48.202	38.249	41.121	0.282	0.815	100000.0
53	259.183	47.705	37.948	39.677	0.278	0.834	40000.0
54	260.63	49.087	38.664	41.155	0.298	0.816	50000.0
55	260.518	47.433	38.345	39.938	0.279	0.83	60000.0
56	261.739	47.459	37.877	39.905	0.273	0.83	80000.0
57	259.746	47.52	38.164	39.906	0.276	0.833	30000.0
58	261.739	47.74	38.233	39.938	0.277	0.829	110000.0
59	262.087	47.416	38.49	40.112	0.274	0.828	50000.0
60	263.494	49.201	38.713	41.636	0.294	0.811	30000.0
61	259.27	47.592	38.106	40.037	0.273	0.829	80000.0
62	259.64	47.836	38.137	40.126	0.277	0.829	40000.0
63	260.158	47.548	37.864	39.786	0.274	0.833	100000.0
64	261.146	48.56	37.76	40.319	0.288	0.826	40000.0
65	258.676	48.092	37.146	39.802	0.278	0.831	60000.0
66	258.622	48.688	38.285	40.983	0.282	0.819	100000.0
67	257.872	47.215	37.671	39.455	0.27	0.835	50000.0
68	261.0	47.546	38.167	40.011	0.271	0.828	90000.0
69	256.202	47.572	37.547	39.789	0.276	0.832	90000.0
70	263.711	48.244	38.342	40.093	0.282	0.828	70000.0
71	259.666	47.223	37.958	39.876	0.273	0.83	40000.0
72	260.395	47.812	37.626	39.941	0.276	0.83	170000.0
73	259.563	48.076	37.921	40.254	0.29	0.824	40000.0
74	260.145	48.644	38.654	40.885	0.284	0.822	60000.0
75	259.968	47.762	37.619	39.843	0.281	0.827	40000.0
76	258.625	47.315	38.213	40.205	0.277	0.825	50000.0
77	258.115	46.953	37.855	39.744	0.267	0.833	50000.0
78	260.31	47.813	37.721	40.152	0.276	0.825	70000.0
79	260.806	47.721	37.756	40.077	0.271	0.827	100000.0
80	256.971	47.443	37.625	40.0	0.282	0.829	50000.0
81	260.452	47.935	38.016	40.208	0.277	0.826	50000.0
82	263.084	47.993	38.153	40.116	0.272	0.83	30000.0
83	254.677	47.171	37.22	39.862	0.268	0.828	20000.0
84	257.015	47.522	37.939	39.859	0.277	0.831	110000.0
85	260.153	48.021	38.256	40.402	0.277	0.824	60000.0
86	261.043	47.307	37.738	39.446	0.274	0.834	60000.0
87	258.614	48.763	38.413	41.119	0.295	0.814	170000.0
88	260.336	47.79	38.19	40.272	0.285	0.824	50000.0
89	259.99	47.652	37.933	40.196	0.271	0.829	50000.0
90	261.345	47.463	38.178	39.805	0.274	0.831	50000.0
91	262.067	47.687	38.463	40.15	0.272	0.829	70000.0
92	258.633	47.517	37.356	39.666	0.284	0.831	40000.0
93	261.07	48.022	38.1	40.577	0.284	0.82	70000.0
94	259.33	47.151	37.667	39.411	0.274	0.83	50000.0
95	261.845	48.712	38.796	41.302	0.287	0.816	50000.0
96	262.525	47.897	38.25	40.253	0.275	0.826	60000.0
97	262.253	48.076	38.339	40.418	0.28	0.821	80000.0
98	261.428	47.97	37.963	40.46	0.278	0.828	40000.0
99	260.712	47.874	38.092	40.311	0.274	0.825	80000.0
100	254.299	47.279	36.916	39.702	0.268	0.83	50000.0
